Id;Review;Golden
29791;eureka- this works great!;Positive
29795;i love this little machine!;Positive
29795;i love this little machine!;Positive
29795;love this little bitch !;Positive
29795;i love this little bitch !;Positive
29800;great chopper but bowl bottom cracked;Positive
29800;great chopper but bowl bottom cracked;Positive
29800;that great helicopter but bowl bottom cracked .;Positive
29804;handy little gadget!!!;Positive
29804;handy little gadget!!!;Positive
29804;handy little gadget .;Positive
29807;good but need improvement;Neutral
29807;good but need improvement;Neutral
29807;it 's good , but you need improvement .;Neutral
29807;why do you need improvement ?;Neutral
29808;every &#34giftee&#34 loves this product!;Positive
29808;every &#34giftee&#34 loves this product!;Positive
29811;no more crying from onions;Positive
29811;no more crying from onions;Positive
29811;crying from onions .;Positive
29811;no more cry from onions .;Positive
29811;i 'm crying from onions .;Positive
29811;there 's no cry from onions , and he 's not crying for onions .;Positive
29811;i have no cry from onions .;Positive
29811;from the onion , he 's crying from onions .;Positive
29821;easy to clean, easy to use;Positive
29821;easy to clean, easy to use;Positive
29823;good but not great;Positive
29823;good but not great;Positive
29823;it 's good but not great .;Positive
29823;i 'm good but not great .;Positive
29827;works great;Positive
29827;works great;Positive
29827;it works great .;Positive
29827;work great .;Positive
29828;small but very efficient! best chopper i had.;Positive
29828;small but very efficient! best chopper i had.;Positive
29828;small but very sophisticated helicopter !;Positive
29835;convenient and small;Positive
29835;convenient and small;Positive
29835;it 's convenient and small .;Positive
29836;not exactly what i'd hoped for, but good at what it does do;Positive
29836;not exactly what i'd hoped for, but good at what it does do;Positive
29836;not exactly it hoped for me but was at what it did .;Positive
29843;great mini chopper!!!;Positive
29843;great mini chopper!!!;Positive
29845;worth every penny if just to cut those onions!;Positive
29845;worth every penny if just to cut those onions!;Positive
29845;it 's every penny for me to cut the onians !;Positive
29845;take every penny if to cut the onionsars !;Positive
29847;wonderful!;Positive
29847;wonderful!;Positive
29851;powerful but not great blender;Neutral
29851;powerful but not great blender;Neutral
29851;powerful but not great blender .;Neutral
29856;don't do it...;Negative
29856;don't do it...;Negative
29856;do n't do it .;Negative
29856;do n't do it , but do n't do it .;Negative
29858;powerful and well made........just top heavy.;Neutral
29858;powerful and well made........just top heavy.;Neutral
29859;very pleaseantly surprised expecting it to puree but hoping it would rather chop and dice which it does!;Positive
29859;very pleaseantly surprised expecting it to puree but hoping it would rather chop and dice which it does!;Positive
29859;he 's not very surprised expecting it to puree , but hoping he 'd rather cut and dice !;Positive
29859;very very surprised expecting it to puree but hoping it would rather cut and dice .;Positive
29859;he 's not surprised to expect it to puree , but he would rather cut and dice !;Positive
29859;i 'm surprised he could expect it to puree but hope he would rather cut and dice .;Positive
29859;why do n't you expect it to puree and hope it would rather cut and dice ?;Positive
29863;it lasted through three uses;Negative
29863;it lasted through three uses;Negative
29863;went through three uses .;Negative
29863;through three times , it lasted .;Negative
29867;does the job;Positive
29867;does the job;Positive
29870;good while it lasted - didn't last long;Negative
29870;good while it lasted - didn't last long;Negative
29873;would be perfect if it wasn't for the grip part;Positive
29873;would be perfect if it wasn't for the grip part;Positive
29873;it would be perfect if it was n't for the grip part .;Positive
29873;would be perfect if it was n't for the grip part .;Positive
29873;it would be perfect , but it would n't be a grip part .;Positive
29873;i 'd be perfect if it was n't for the grip part .;Positive
29873;in fact , it would be perfect if it was n't for the press part .;Positive
29873;if it was n't for the press part , it would be perfect .;Positive
29875;perfect chopper for indian cooking;Positive
29875;perfect chopper for indian cooking;Positive
29875;prepare helicopter for indian cooking .;Positive
29876;best food chopper ever;Positive
29876;best food chopper ever;Positive
29877;i hate this product;Negative
29877;i hate this product;Negative
29877;we hate this product .;Negative
29877;hate this product .;Negative
29877;if you hate this product .;Negative
29877;we hate this product , but you hate this product .;Negative
29877;i hate this product .;Negative
29881;does a great job;Positive
29881;does a great job;Positive
29881;does a great job .;Positive
29882;have used this for years, still like new;Positive
29882;have used this for years, still like new;Positive
29882;use for years , still like new .;Positive
29882;have used this for years , and it 's new .;Positive
29883;love this little guy!;Positive
29883;love this little guy!;Positive
29883;he loves this little guy !;Positive
29883;love this little guy !;Positive
29883;love this little guy , and we 'll love this little guy !;Positive
29883;i love this little guy !;Positive
29883;like this guy , he loves this little guy !;Positive
29883;when you love this little guy , you love this little guy !;Positive
29887;own smartbrew plus for 7-8 years;Positive
29887;own smartbrew plus for 7-8 years;Positive
29889;carafe leaked on day one, unit failed at 11 months;Negative
29889;carafe leaked on day one, unit failed at 11 months;Negative
29889;carafe left on day one , failed at 11 months .;Negative
29889;carafe left on day one , and unit failed at 11 months .;Negative
29890;** well made lasts long **;Positive
29890;** well made lasts long **;Positive
29894;good coffee, short life;Neutral
29894;good coffee, short life;Neutral
29895;love it, but needs frequent replacing use hard water w/ decaf;Neutral
29895;love it, but needs frequent replacing use hard water w/ decaf;Neutral
29895;you love it , but it needs frequent replacing use of w/decaf .;Neutral
29899;not holding up very well;Negative
29899;not holding up very well;Negative
29902;perfect for a morning or evening cuppa.;Positive
29902;perfect for a morning or evening cuppa.;Positive
29902;wait a morning or evening cupper .;Positive
29902;everything for a morning or evening cupper .;Positive
29902;how 's the morning or evening cupper ?;Positive
29903;hot stuff!!!;Positive
29903;hot stuff!!!;Positive
29903;hot stuffg !;Positive
29904;great for making one cup of coffee....;Positive
29904;great for making one cup of coffee....;Positive
29904;it 's for making one cup of coffee .;Positive
29904;mr. for making one cup of coffee .;Positive
29904;i 'm making one cup of coffee .;Positive
29906;simple, convenient, single cup brewer - outstanding value;Positive
29906;simple, convenient, single cup brewer - outstanding value;Positive
29909;6 years of great service and counting...;Positive
29909;6 years of great service and counting...;Positive
29909;take six years of great service and countingle .;Positive
29909;i 've got six years of great service and countingle .;Positive
29910;needs to be cleaned after each use;Positive
29910;needs to be cleaned after each use;Positive
29910;needs to be cleaned after each use .;Positive
29910;needs to be cleaned after each use .;Positive
29910;needs to be cleaned after each use .;Positive
29910;that needs to be cleaned after each use .;Positive
29910;it is needed to be cleaned after each use , and it must be cleaned by each use .;Positive
29910;after each use is used , the need must be cleaned .;Positive
29916;got a lemon;Negative
29916;got a lemon;Negative
29916;got a lemon .;Negative
29916;i got a lemon .;Negative
29919;great for college student;Positive
29919;great for college student;Positive
29921;works great;Positive
29921;works great;Positive
29921;it works great .;Positive
29921;works great .;Positive
29921;works great .;Positive
29925;has issues;Negative
29925;has issues;Negative
29926;if only the quality was as great as the concept.;Neutral
29926;if only the quality was as great as the concept.;Neutral
29927;good ony if you don't care about bpa & other chemicals;Neutral
29927;good ony if you don't care about bpa & other chemicals;Neutral
29927;you do n't care about bpa & other chemicals .;Neutral
29927;good thing if you do n't care about bpa & other chemicals .;Neutral
