ID,Comments,Comment ID,Reply count,Like count,Published at
9353,2:07 I'm Pissed off what are they doing That's A CIVILIAN CAR,UgzELUXdzBmnq_GOpzN4AaABAg,0,0,2022-02-26T03:43:28Z
9354,"The whole World is disgusted with Russian leadership right now. This is an embarrassment to be living in an age of WiFi, with missions to other Planets planned and some thugs are still crushing their fellow Humans with tanks. I have known a dozen Eastern Europeans in my life and not a single one of them spoke fondly of the Soviet Union. Putin has lost his mind and nobody is going to want to do business with such a Neanderthal ever again. Love to Ukraine and to Russians against wars of aggression!",UgwPSYTOWwfbAVktTLR4AaABAg,0,0,2022-02-26T03:43:28Z
9355,uraah,Ugz47yqxiULduzHq6zd4AaABAg,0,0,2022-02-26T03:43:27Z
9356,Dont be dumb. Usa n nato got what they want. Block nordstream2 sanction,UgzzVkOZj_6DGANVDTJ4AaABAg,0,0,2022-02-26T03:43:26Z
9357,😭😭😭,UgxVF5qvGo2znomMKBt4AaABAg,0,1,2022-02-26T03:43:24Z
9358,go go Ukraine.. fight for your freedom and country💪our prayers are with you.. god bless Ukraine🙏🏾,UgwmGGHqKyaIwQXfIqV4AaABAg,2,12,2022-02-26T03:43:23Z
9359,"ukraines military resistance is being sold by the lying ford flopped press in a half ass fashion with few facts to give the public any actual consensus of confidence. as much as putin has shown to be the ignorant insecure logic which wont win any awards in the west, the american media and entire biden administration have demanded to somehow speak for the world in a way which practically gives putin an advantage. they have image issues in which they try to sell a product, because it cant sell itself. putin is going to sell this successfully if the pathetic corrupt criminal clinton crew press do what they do best. makes america wonder what liabilities hunters laptop sellout sessions provided for putin, and which parameters of corrupt compliance will beijing joe endorse, while praying to the chinese rat statue censorship gods that the lying ford flopped press can pressure it as tough shrewd and popular. at the end of the day, european nations expectations will either save ukraines resistance or simply shed a social media tear in a toast, to themselves, and their compassion, and fairness.",UgyHdAEgfFPLqNvQeIt4AaABAg,0,0,2022-02-26T03:43:22Z
9360,blame the westerns countries for do. nothing.,UgxTVJYyVBac4HkV8f94AaABAg,0,0,2022-02-26T03:43:19Z
9361,Biden supporters this is what you all voted for this,UgxRlI1we3LQaqCGrN94AaABAg,0,0,2022-02-26T03:43:16Z
9362,The sanctions are performative only will have no real affect on Russia. American and the EU know it and don't care. Putin maybe be crazy but he's not stupid.,Ugx5u-LatVjBbFyBor14AaABAg,0,0,2022-02-26T03:43:15Z
9363,"Truly heartbreaking! My thoughts and prayers go out to the people of Ukraine 💔 I pray for all the innocent people who are trapped, having to whiteness and be a part of all of this and the children who don't know what is going on and are scared.🙏🏾",Ugy05DwVT78E6y7tf494AaABAg,0,9,2022-02-26T03:43:14Z
9364,"Where are the sanctions against the U.S for Afghanistan, Iraq, Syria, Yemen, Libya?
Time to stop believing the warmongering imperialists.",UgwHUq5km2iYPtJoQMR4AaABAg,0,0,2022-02-26T03:43:10Z
9365,BOMB RUSSIA ALREADY THEY DONT DESERVE LIFE,Ugy88D1N1otG0rVwpwV4AaABAg,0,0,2022-02-26T03:43:07Z
9366,Ukraine doesn’t have a democracy!  Their government is corrupt!  Putin blow up evil labs like china’s wuhan last night,UgzjAqxLndLlhoOMZad4AaABAg,0,0,2022-02-26T03:43:07Z
9367,Fight the Russians  guerrilla style my 🇺🇦 brothers dont  go conventional war with the Russians their to advance In weaponry.fight for your country my prayers with all Ukrainians,Ugw6bY5l06tt-E_Q85d4AaABAg,0,0,2022-02-26T03:43:07Z
9368,As if covid isn't enough,UgytyiecKYL7xAY84Bp4AaABAg,0,0,2022-02-26T03:43:01Z
9369,They need to come hit America. Tired of this place anyway. See if America let us felons fights since they take away all our rights,UgxcFA0IXhTpmAGlu-F4AaABAg,0,0,2022-02-26T03:42:59Z
9370,That wasn’t a Russian tank that drove over that car but it’s their country they have to stay and fight if it was mine I would lay my life down to fight,UgxOpetQWqkRMVqIljJ4AaABAg,0,0,2022-02-26T03:42:58Z
9371,Usa needs to step the hell up and go to war already enough is enough time to load the shotgun for bear and bring down the full hell fire and fury down upon them,Ugx9a1CY3iMMzhtv_mx4AaABAg,0,0,2022-02-26T03:42:57Z
9372,"So sad to watch this humanity, why not give gun to prime minister Ukraine& Prime minister Russia and then they shooting each other who win, and not Civilians/the people, this actually prime minister/government used people as TOOL(army like a puppet) and then they the government didn't died but the people Civilians",UgwJvrk-XeqJh3KJXcx4AaABAg,0,0,2022-02-26T03:42:55Z
9373,Putin and his cronies are the new Nazis’,Ugza0UoTGyvCs0HkDA54AaABAg,0,0,2022-02-26T03:42:50Z
9374,The Russians WILL NOT take Kiej.This will be their second Afghanistan.,UgzE_IFZUhZrTUrCuKp4AaABAg,0,0,2022-02-26T03:42:50Z
9375,🔥🔥🔥,UgxAft8yvq_982H97GB4AaABAg,0,0,2022-02-26T03:42:47Z
9376,Let's go Brandon.,Ugyl7wPhpzSU5yOB3tZ4AaABAg,0,0,2022-02-26T03:42:43Z
9377,Where are the US TROOPS that like to interfere. Don't you guys dare to catch putin like what you guys did to saddam. You guys are coward. Biden you can step down cause you are not a capable president. World do not recognise America anymore and they don't care cause they can trade among others without America 🤣🤣🤣🤣🤣🤣🤣🤣,UgxyaGJuAMzC04HwKpZ4AaABAg,0,0,2022-02-26T03:42:43Z
9378,Putin most like.y moved his assets.,Ugy4QmK9z2_P915Lc-14AaABAg,0,0,2022-02-26T03:42:43Z
9379,"It's time America gets involved in defending the ukraine!!! 
sanctions won't stop anything!! only military action will!!
grow some balls! Biden & actually do something.

we have hundreds of drones!!....why aren't we using them to help the ukraine!?
if russia/putin want to take on the US in war!?...so be it!! we will destroy russia/putin!!

Putin is the new Hitler! & needs to be gone.",UgyV7aZuGmQZVMq5v014AaABAg,0,1,2022-02-26T03:42:43Z
9380,"These people are legendary Volodymyr will stay even though he number one on the hit list. The ghost of, Kyiv 6 kills. The soldier who sacrificed him self to blow up a bridge and stop the Russians. And the citizens, going through this making Molotovs and picking up arms. Just incredible.",Ugz_qaIwmmKa9y_H-kd4AaABAg,0,1,2022-02-26T03:42:42Z
9381,And no allies are helping,UgzKpDxR0bMI447XL0p4AaABAg,0,0,2022-02-26T03:42:40Z
9382,"Финский блогер шокировал Facebook, когда разместил эту статью:*

              Вы спрашиваете о результатах ""агрессий"" России? Они таковы: половина Европы и часть Азии получили свою государственность из рук именно этого государства.
Давайте вспомним кто именно:
          - Финляндия в 1802 и 1918 гг.. (До 1802 г. никогда не имела собственного государства).
          - Латвия в 1918 г. (до 1918 г. никогда не имела собственного государства).
          - Эстония в 1918 г. (до 1918 г. никогда не имела собственного государства).
          - Литва восстановила государственность в 1918 г. также благодаря России.
          - Польша восстанавливала государство с помощью России дважды, в 1918 и 1944 гг. Раздел Польши между СССР и Германией — это лишь короткий период!
          - Румыния родилась в результате русско-турецких войн, а суверенной стала по воле России в 1877–1878 гг.
          - Молдавия как государство родилась внутри СССР.
          - Болгария освобождена от гнета Османской империи и восстановила свою независимость в результате победы русского оружия в русско-турецкой войне 1877-1878 гг., которая и имела это своей целью. В качестве благодарности государство Болгария в двух мировых войнах участвовала в составе антирусских коалиций. Сейчас Болгария – член НАТО, и на ее территории размещены базы США. После 1945 года на ее территории не было ни одного русского солдата...
          -Сербия как суверенное государство родилась тоже в результате этой войны.
          - Азербайджан как государство оформился впервые только в составе СССР.
          - Армения сохранилась физически и возродилась как государство только в составе СССР.
          - Грузия сохранилась физически и возродилась как государство благодаря Российской империи
          - Туркмения никогда не имела государственности и сформировала ее только в составе СССР.
          - Киргизия никогда не имела государственности и сформировала ее только в составе СССР.
          - Казахстан никогда не имел государственности и сформировал ее только в составе СССР.
          - Монголия никогда не имела государственности и сформировала ее только с помощью СССР.
          - Белоруссия и Украина также впервые обрели государственность как следствие Великой Октябрьской революции в составе республик СССР. И лишь в 1991 году (также от России) получили свою полную независимость.

          Также стоит учитывать роль России-СССР в рождении и становлении таких государств как КНР, Вьетнам, КНДР, Индия, Греция (была отбита у турок Россией в далёком 1821 году), Алжира, Кубы, Израиля, Анголы, Мозамбика и т. д...
          Вот такая странная ""агрессия"" исторически проявлялась со стороны русских!
          При значимом вкладе этой страны даже Швейцария добилась независимости от Франции. А точнее это было сделано благодаря Суворову (217 лет назад) и с тех пор Швейцария ни разу (!) не воевала;
          Также имело место:
          - Освобождение Австрии от Третьего рейха 1945 г;
          - Освобождение Чехословакии от Третьего рейха 1945 г.;
          - Позиция Екатерины II в 1780 г. с созданием Лиги вооруженного нейтралитета и фактическая поддержка Северо-американских Соединённых штатов в борьбе за их независимость от Британии.
          - дважды за последние 2 века подаренная Россией независимость большинству европейских государств после уничтожения ею Гитлера и Наполеона;
          - Позиция Сталина в переговорах с США и Англией давшая Германии возможность сохранить государственность после поражения в 1945 г.;
          - Позиция Горбачева позволившая без лишних проблем в 1990 г. повторно объединить обе Германии;

          - Помощь СССР Египту, после которой тот смог выстоять и закрепить свою независимость в войне с Израилем, Британией и Францией в 1956-57 г.
          - Вмешательство СССР в 1967 г. остановившее войну Израиля и Египта (фактически спасшее арабов от разгрома в двух войнах в 1967-74 годах).
          - Решающая роль Союза обеспечившая завоевание Анголой своей независимости в 1975г.

          И наконец, главное. Именно СССР после победы во Второй мировой войне сыграл ключевую роль в том, чтобы большинство колоний Западной Европы получили свою независимость в запущенном Союзом процессе общемировой деколонизации.

          Вся история России говорит о том, что она была последовательна при любой власти и строе в отстаивании принципов независимости и самоопределения наций и народов. Именно она всячески помогала созданию многополярного мира в любую эпоху и во все времена.

          К сожалению, очень часто при этом, она жертвовала собственными интересами, и если бы политика России-матушки хоть на долю, была бы аналогична Британской, то сейчас полмира находилось бы в составе Российского Императорского Содружества наций, а русский народ купался бы в роскоши, как шейхи Саудовской Аравии, за счет освобожденных от других колонизаторов государств, стран и их капиталов.

          ВОТ ПОЧЕМУ ПОЛМИРА ОБЯЗАНЫ РОССИИ ПО ГРОБ ЖИЗНИ. И вот почему вы все, так виноваты перед этой великой страной! 
Этот  файл  посылаю  с  целью  создания  цепочки  памяти. В  память  о 20 млн.  советских  граждан, 10 млн.  христиан, 1900  священников, убитых, замученных, изнасилованных, сожженных, умерших  от  голода  и уничтоженых фашистами!
..Теперь, более  чем  когда-либо, крайне  необходимо сделать  всё,  чтобы  мир  никогда  не  забыл  об  этом,   всегда  помнил  о  вкладе  советского  народа  в освобождение  Европы  от  фашизма.
Этот  файл  должен  достичь  по  крайней  мере  100 млн человек  во  всём  мире!
..Присоединяйся  к  нам  и  включись  в  цепочку  памяти, помогая  распространить  его  по  миру...
Пожалуйста,  пошли  этот  файл  знакомым  людям  и   попроси  их  продолжить  цепь...",UgyKfQyVNaVf9kzBK7N4AaABAg,0,0,2022-02-26T03:42:40Z
